"","cited","citing"
"371","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2020.3008154"
"372","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-35333-9_38"
"373","10.1007/978-3-642-35289-8_32","10.1109/smc.2017.8122923"
"374","10.1007/978-3-642-35289-8_32","10.23919/eusipco54536.2021.9616238"
"375","10.1007/978-3-642-35289-8_32","10.1146/annurev-statistics-031219-041131"
"376","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2014.6889729"
"377","10.1007/978-3-642-35289-8_32","10.1088/1361-6501/abea3f"
"378","10.1007/978-3-642-35289-8_32","10.20965/jaciii.2017.p0067"
"379","10.1007/978-3-642-35289-8_32","10.1073/pnas.2005013117"
"380","10.1007/978-3-642-35289-8_32","10.1177/1748006x20965434"
"381","10.1007/978-3-642-35289-8_32","10.1177/1748006x20965016"
"382","10.1007/978-3-642-35289-8_32","10.1109/tip.2021.3083079"
"383","10.1007/978-3-642-35289-8_32","10.1109/uemcon54665.2022.9965637"
"384","10.1007/978-3-642-35289-8_32","10.1109/access.2023.3304331"
"385","10.1007/978-3-642-35289-8_32","10.1111/mice.13112"
"386","10.1007/978-3-642-35289-8_32","10.1080/23307706.2021.2016077"
"387","10.1007/978-3-642-35289-8_32","10.1007/s11042-021-11575-8"
"388","10.1007/978-3-642-35289-8_32","10.1109/tie.2016.2586442"
"389","10.1007/978-3-642-35289-8_32","10.1016/j.ymssp.2018.04.038"
"390","10.1007/978-3-642-35289-8_32","10.1007/s00500-017-2784-3"
"391","10.1007/978-3-642-35289-8_32","10.1007/s00500-016-2205-z"
"392","10.1007/978-3-642-35289-8_32","10.1007/s00500-015-1994-9"
"393","10.1007/978-3-642-35289-8_32","10.1080/10255842.2020.1742709"
"394","10.1007/978-3-642-35289-8_32","10.1016/j.neucom.2015.04.098"
"395","10.1007/978-3-642-35289-8_32","10.9746/sicetr.54.628"
"396","10.1007/978-3-642-35289-8_32","10.1002/cpe.6767"
"397","10.1007/978-3-642-35289-8_32","10.54097/hset.v1i.429"
"398","10.1007/978-3-642-35289-8_32","10.1186/s12874-021-01237-6"
"399","10.1007/978-3-642-35289-8_32","10.1007/978-981-16-8052-6_110"
"400","10.1007/978-3-642-35289-8_32","10.1186/s13677-020-00165-y"
"401","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2017.2761335"
"402","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2017.2697455"
"403","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2017.2692773"
"404","10.1007/978-3-642-35289-8_32","10.1109/tevc.2019.2916183"
"405","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-65154-1_5"
"406","10.1007/978-3-642-35289-8_32","10.1109/tase.2020.2967415"
"407","10.1007/978-3-642-35289-8_32","10.4028/www.scientific.net/jbbbe.37.85"
"408","10.1007/978-3-642-35289-8_32","10.1109/cisp-bmei48845.2019.8965895"
"409","10.1007/978-3-642-35289-8_32","10.1109/cdc.2017.8264527"
"410","10.1007/978-3-642-35289-8_32","10.1063/1.4992947"
"411","10.1007/978-3-642-35289-8_32","10.1109/phm-nanjing52125.2021.9612872"
"412","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2014.6889510"
"413","10.1007/978-3-642-35289-8_32","10.1109/crv.2014.20"
"414","10.1007/978-3-642-35289-8_32","10.1109/ssci47803.2020.9308174"
"415","10.1007/978-3-642-35289-8_32","10.1007/s00521-022-07673-9"
"416","10.1007/978-3-642-35289-8_32","10.1007/978-981-16-9131-7_4"
"417","10.1007/978-3-642-35289-8_32","10.1080/01431161.2021.1887539"
"418","10.1007/978-3-642-35289-8_32","10.1016/j.neucom.2014.06.084"
"419","10.1007/978-3-642-35289-8_32","10.1002/cpe.5729"
"420","10.1007/978-3-642-35289-8_32","10.1080/23248378.2020.1825128"
"421","10.1007/978-3-642-35289-8_32","10.1109/access.2020.3031683"
"422","10.1007/978-3-642-35289-8_32","10.1186/s12859-017-1798-2"
"423","10.1007/978-3-642-35289-8_32","10.1214/21-aoas1538"
"424","10.1007/978-3-642-35289-8_32","10.1007/s10955-018-2105-y"
"425","10.1007/978-3-642-35289-8_32","10.1007/s00158-021-02852-z"
"426","10.1007/978-3-642-35289-8_32","10.1007/s00158-020-02545-z"
"427","10.1007/978-3-642-35289-8_32","10.1061/(asce)st.1943-541x.0002535"
"428","10.1007/978-3-642-35289-8_32","10.1146/annurev-conmatphys-031119-050651"
"429","10.1007/978-3-642-35289-8_32","10.1109/tase.2016.2520955"
"430","10.1007/978-3-642-35289-8_32","10.1109/taffc.2019.2944603"
"431","10.1007/978-3-642-35289-8_32","10.1007/978-981-13-9282-5_3"
"432","10.1007/978-3-642-35289-8_32","10.1002/widm.1312"
"433","10.1007/978-3-642-35289-8_32","10.1002/qute.202000133"
"434","10.1007/978-3-642-35289-8_32","10.1155/2017/1729301"
"435","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-60964-5_76"
"436","10.1007/978-3-642-35289-8_32","10.1145/3331453.3361280"
"437","10.1007/978-3-642-35289-8_32","10.23919/chicc.2018.8483621"
"438","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-26535-3_69"
"439","10.1007/978-3-642-35289-8_32","10.1109/eusipco.2015.7362358"
"440","10.1007/978-3-642-35289-8_32","10.1109/ijcnn52387.2021.9533781"
"441","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-15847-1_7"
"442","10.1007/978-3-642-35289-8_32","10.1088/1361-6501/aa50e7"
"443","10.1007/978-3-642-35289-8_32","10.1088/0957-0233/26/11/115002"
"444","10.1007/978-3-642-35289-8_32","10.2139/ssrn.3569226"
"445","10.1007/978-3-642-35289-8_32","10.1109/ictech58362.2023.00120"
"446","10.1007/978-3-642-35289-8_32","10.1007/s11042-020-10463-x"
"447","10.1007/978-3-642-35289-8_32","10.1007/s11042-020-09874-7"
"448","10.1007/978-3-642-35289-8_32","10.1016/j.neucom.2014.02.024"
"449","10.1007/978-3-642-35289-8_32","10.1002/cpe.4128"
"450","10.1007/978-3-642-35289-8_32","10.1017/pasa.2013.38"
"451","10.1007/978-3-642-35289-8_32","10.1109/jtehm.2017.2781224"
"452","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2917442"
"453","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2916806"
"454","10.1007/978-3-642-35289-8_32","10.1007/s10696-015-9226-2"
"455","10.1007/978-3-642-35289-8_32","10.1007/s11760-014-0671-2"
"456","10.1007/978-3-642-35289-8_32","10.1021/acs.iecr.8b04689"
"457","10.1007/978-3-642-35289-8_32","10.1111/cobi.13497"
"458","10.1007/978-3-642-35289-8_32","10.1142/s2424922x20500096"
"459","10.1007/978-3-642-35289-8_32","10.1109/iecbes.2018.8626714"
"460","10.1007/978-3-642-35289-8_32","10.1109/icassp.2018.8461596"
"461","10.1007/978-3-642-35289-8_32","10.1109/pesgm.2017.8274126"
"462","10.1007/978-3-642-35289-8_32","10.1109/iccre.2017.7935070"
"463","10.1007/978-3-642-35289-8_32","10.1101/072173"
"464","10.1007/978-3-642-35289-8_32","10.1109/eusipco.2015.7362796"
"465","10.1007/978-3-642-35289-8_32","10.1145/2820903.2820918"
"466","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-21206-7_2"
"467","10.1007/978-3-642-35289-8_32","10.1145/3308755.3308759"
"468","10.1007/978-3-642-35289-8_32","10.1101/2022.05.17.492325"
"469","10.1007/978-3-642-35289-8_32","10.1371/journal.pone.0267838"
"470","10.1007/978-3-642-35289-8_32","10.7717/peerj.13848"
"471","10.1007/978-3-642-35289-8_32","10.1109/access.2022.3228744"
"472","10.1007/978-3-642-35289-8_32","10.1109/access.2023.3296444"
"473","10.1007/978-3-642-35289-8_32","10.1021/acsomega.0c06317"
"474","10.1007/978-3-642-35289-8_32","10.1007/s11042-020-09685-w"
"475","10.1007/978-3-642-35289-8_32","10.1080/07421222.2018.1523564"
"476","10.1007/978-3-642-35289-8_32","10.1080/01431161.2015.1079664"
"477","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2912200"
"478","10.1007/978-3-642-35289-8_32","10.1007/978-981-19-2746-1_1"
"479","10.1007/978-3-642-35289-8_32","10.3233/jifs-169131"
"480","10.1007/978-3-642-35289-8_32","10.1587/transfun.2019eal2104"
"481","10.1007/978-3-642-35289-8_32","10.1103/physrevb.100.064304"
"482","10.1007/978-3-642-35289-8_32","10.1109/icctec.2017.00167"
"483","10.1007/978-3-642-35289-8_32","10.1101/613471"
"484","10.1007/978-3-642-35289-8_32","10.1109/iecon.2018.8591632"
"485","10.1007/978-3-642-35289-8_32","10.23919/sice.2018.8492578"
"486","10.1007/978-3-642-35289-8_32","10.1109/iccke.2016.7802132"
"487","10.1007/978-3-642-35289-8_32","10.1101/2021.11.09.467900"
"488","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-07491-7_32"
"489","10.1007/978-3-642-35289-8_32","10.1109/icccbda55098.2022.9778861"
"490","10.1007/978-3-642-35289-8_32","10.1109/tencon50793.2020.9293705"
"491","10.1007/978-3-642-35289-8_32","10.1007/s10207-023-00682-2"
"492","10.1007/978-3-642-35289-8_32","10.4018/978-1-7998-9220-5.ch023"
"493","10.1007/978-3-642-35289-8_32","10.32604/csse.2023.032078"
"494","10.1007/978-3-642-35289-8_32","10.23919/sice59929.2023.10354251"
"495","10.1007/978-3-642-35289-8_32","10.1007/s41365-018-0402-4"
"496","10.1007/978-3-642-35289-8_32","10.29130/dubited.1187065"
"497","10.1007/978-3-642-35289-8_32","10.1109/qce57702.2023.00062"
"498","10.1007/978-3-642-35289-8_32","10.1109/qce57702.2023.00077"
"499","10.1007/978-3-642-35289-8_32","10.1109/qce57702.2023.10182"
"500","10.1007/978-3-642-35289-8_32","10.1038/s41598-023-43054-5"
"501","10.1007/978-3-642-35289-8_32","10.1007/s00477-022-02360-6"
"502","10.1007/978-3-642-35289-8_32","10.1145/3529318"
"503","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-30396-8_11"
"504","10.1007/978-3-642-35289-8_32","10.1088/1361-6579/ac6d40"
"505","10.1007/978-3-642-35289-8_32","10.1109/access.2022.3192415"
"506","10.1007/978-3-642-35289-8_32","10.1109/access.2020.3006143"
"507","10.1007/978-3-642-35289-8_32","10.1109/access.2018.2890543"
"508","10.1007/978-3-642-35289-8_32","10.1109/tbme.2015.2496253"
"509","10.1007/978-3-642-35289-8_32","10.1007/s11831-020-09496-0"
"510","10.1007/978-3-642-35289-8_32","10.1007/s00521-018-3681-0"
"511","10.1007/978-3-642-35289-8_32","10.1007/s00521-018-3622-y"
"512","10.1007/978-3-642-35289-8_32","10.1007/s00521-018-3509-y"
"513","10.1007/978-3-642-35289-8_32","10.3389/fnins.2019.01201"
"514","10.1007/978-3-642-35289-8_32","10.5772/intechopen.85471"
"515","10.1007/978-3-642-35289-8_32","10.1109/iccse.2016.7581563"
"516","10.1007/978-3-642-35289-8_32","10.1101/2020.05.29.113605"
"517","10.1007/978-3-642-35289-8_32","10.1145/3383972.3384017"
"518","10.1007/978-3-642-35289-8_32","10.1007/978-981-16-2765-1_46"
"519","10.1007/978-3-642-35289-8_32","10.1007/978-981-16-2765-1_49"
"520","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-52715-0_3"
"521","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-52715-0_7"
"522","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-52715-0_6"
"523","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-52715-0_1"
"524","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-33676-9_36"
"525","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-68121-4_34"
"526","10.1007/978-3-642-35289-8_32","10.1109/wincom.2018.8629709"
"527","10.1007/978-3-642-35289-8_32","10.1109/colcaci.2018.8484854"
"528","10.1007/978-3-642-35289-8_32","10.1109/pcs.2018.8456279"
"529","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2017.7966022"
"530","10.1007/978-3-642-35289-8_32","10.1145/3077136.3080816"
"531","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-32149-3_44"
"532","10.1007/978-3-642-35289-8_32","10.1109/ithings-greencom-cpscom-smartdata.2016.109"
"533","10.1007/978-3-642-35289-8_32","10.1109/ithings-greencom-cpscom-smartdata.2016.131"
"534","10.1007/978-3-642-35289-8_32","10.1145/2808492.2808555"
"535","10.1007/978-3-642-35289-8_32","10.1109/icievicivpr52578.2021.9564155"
"536","10.1007/978-3-642-35289-8_32","10.1021/acsami.2c09052"
"537","10.1007/978-3-642-35289-8_32","10.1109/tsmc.2020.2997410"
"538","10.1007/978-3-642-35289-8_32","10.1007/s10462-020-09920-8"
"539","10.1007/978-3-642-35289-8_32","10.1007/s10462-019-09710-x"
"540","10.1007/978-3-642-35289-8_32","10.1088/1361-6560/abffef"
"541","10.1007/978-3-642-35289-8_32","10.1109/tr.2019.2907402"
"542","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-18057-6_6"
"543","10.1007/978-3-642-35289-8_32","10.3390/app121910056"
"544","10.1007/978-3-642-35289-8_32","10.1145/3639830.3639833"
"545","10.1007/978-3-642-35289-8_32","10.1007/s11042-023-18005-x"
"546","10.1007/978-3-642-35289-8_32","10.1109/tkde.2017.2741484"
"547","10.1007/978-3-642-35289-8_32","10.1109/sc41404.2022.00073"
"548","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-24907-5_75"
"549","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-10602-6_18"
"550","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-10602-6_16"
"551","10.1007/978-3-642-35289-8_32","10.1007/s42243-022-00867-4"
"552","10.1007/978-3-642-35289-8_32","10.1109/tcpmt.2023.3290413"
"553","10.1007/978-3-642-35289-8_32","10.1016/j.tust.2023.105041"
"554","10.1007/978-3-642-35289-8_32","10.1016/j.tust.2023.105330"
"555","10.1007/978-3-642-35289-8_32","10.3390/app14031224"
"556","10.1007/978-3-642-35289-8_32","10.1101/2023.05.10.540155"
"557","10.1007/978-3-642-35289-8_32","10.1007/s12145-023-00950-8"
"558","10.1007/978-3-642-35289-8_32","10.1109/ddcls58216.2023.10166354"
"559","10.1007/978-3-642-35289-8_32","10.1109/tte.2023.3237726"
"560","10.1007/978-3-642-35289-8_32","10.1007/s11042-023-15208-0"
"561","10.1007/978-3-642-35289-8_32","10.1109/cleo/europe-eqec57999.2023.10231617"
"562","10.1007/978-3-642-35289-8_32","10.1109/access.2018.2884509"
"563","10.1007/978-3-642-35289-8_32","10.1080/13632469.2020.1785586"
"564","10.1007/978-3-642-35289-8_32","10.1007/s00521-016-2401-x"
"565","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-87986-0_27"
"566","10.1007/978-3-642-35289-8_32",""
"567","10.1007/978-3-642-35289-8_32","10.1177/1475921719879965"
"568","10.1007/978-3-642-35289-8_32","10.1177/1475921719841690"
"569","10.1007/978-3-642-35289-8_32","10.1109/icedeg.2019.8734346"
"570","10.1007/978-3-642-35289-8_32","10.1109/intercon50315.2020.9220255"
"571","10.1007/978-3-642-35289-8_32","10.1101/2020.05.27.119594"
"572","10.1007/978-3-642-35289-8_32","10.1007/978-981-15-8443-5_39"
"573","10.1007/978-3-642-35289-8_32","10.1007/s42484-020-00033-7"
"574","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-20870-7_1"
"575","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-00934-2_11"
"576","10.1007/978-3-642-35289-8_32","10.23919/icacs.2019.8689136"
"577","10.1007/978-3-642-35289-8_32","10.1109/ee1.2018.8385265"
"578","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-46675-0_61"
"579","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-46681-1_45"
"580","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-30808-1_11-1"
"581","10.1007/978-3-642-35289-8_32","10.3389/fgene.2022.854752"
"582","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-14717-8_31"
"583","10.1007/978-3-642-35289-8_32","10.1007/s10207-022-00581-y"
"584","10.1007/978-3-642-35289-8_32","10.1109/tsmc.2017.2746565"
"585","10.1007/978-3-642-35289-8_32","10.1109/csci51800.2020.00157"
"586","10.1007/978-3-642-35289-8_32","10.1155/2022/8951961"
"587","10.1007/978-3-642-35289-8_32","10.1038/s41467-022-33126-x"
"588","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2021.3071358"
"589","10.1007/978-3-642-35289-8_32","10.1088/2631-8695/acbfa6"
"590","10.1007/978-3-642-35289-8_32","10.1101/2022.11.30.518534"
"591","10.1007/978-3-642-35289-8_32","10.1109/whispers61460.2023.10431080"
"592","10.1007/978-3-642-35289-8_32","10.1088/1674-1056/abb7f3"
"593","10.1007/978-3-642-35289-8_32","10.1088/1674-4527/19/9/135"
"594","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-28387-1_28"
"595","10.1007/978-3-642-35289-8_32","10.28989/avitec.v5i1.1404"
"596","10.1007/978-3-642-35289-8_32","10.1109/jiot.2023.3300695"
"597","10.1007/978-3-642-35289-8_32","10.1007/978-981-99-2730-2_90"
"598","10.1007/978-3-642-35289-8_32","10.1016/j.compag.2023.107946"
"599","10.1007/978-3-642-35289-8_32","10.17341/gazimmfd.889395"
"600","10.1007/978-3-642-35289-8_32","10.1007/s13369-023-07920-8"
"601","10.1007/978-3-642-35289-8_32","10.1007/s42979-021-00765-8"
"602","10.1007/978-3-642-35289-8_32","10.1007/s42979-021-00592-x"
"603","10.1007/978-3-642-35289-8_32","10.1109/jstars.2023.3293593"
"604","10.1007/978-3-642-35289-8_32","10.1587/nolta.14.228"
"605","10.1007/978-3-642-35289-8_32","10.1162/coli_a_00449"
"606","10.1007/978-3-642-35289-8_32","10.1142/s0219749922500241"
"607","10.1007/978-3-642-35289-8_32","10.1080/2150704x.2017.1302104"
"608","10.1007/978-3-642-35289-8_32","10.1080/2150704x.2015.1072288"
"609","10.1007/978-3-642-35289-8_32","10.1109/access.2022.3168026"
"610","10.1007/978-3-642-35289-8_32","10.1109/access.2022.3163247"
"611","10.1007/978-3-642-35289-8_32","10.1109/access.2022.3162685"
"612","10.1007/978-3-642-35289-8_32","10.1109/access.2020.3000557"
"613","10.1007/978-3-642-35289-8_32","10.1109/access.2020.3000901"
"614","10.1007/978-3-642-35289-8_32","10.1145/3501767"
"615","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-72369-9_2"
"616","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-93420-0_10"
"617","10.1007/978-3-642-35289-8_32","10.1371/journal.pcbi.1008435"
"618","10.1007/978-3-642-35289-8_32","10.1109/ictai.2013.21"
"619","10.1007/978-3-642-35289-8_32","10.1109/saci.2018.8440959"
"620","10.1007/978-3-642-35289-8_32","10.1109/icsc.2018.00053"
"621","10.1007/978-3-642-35289-8_32","10.1145/2987354.2987355"
"622","10.1007/978-3-642-35289-8_32","10.1109/icssit48917.2020.9214087"
"623","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-68624-6_6"
"624","10.1007/978-3-642-35289-8_32","10.1002/minf.201700054"
"625","10.1007/978-3-642-35289-8_32","10.1017/9781108552332"
"626","10.1007/978-3-642-35289-8_32","10.1101/2022.03.08.483425"
"627","10.1007/978-3-642-35289-8_32","10.1109/icme.2019.00049"
"628","10.1007/978-3-642-35289-8_32","10.23919/iconac.2018.8749111"
"629","10.1007/978-3-642-35289-8_32","10.1109/icaci.2018.8377580"
"630","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-49169-1_9"
"631","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-13623-3_12"
"632","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-13623-3_10"
"633","10.1007/978-3-642-35289-8_32","10.1109/icgtspicc.2016.7955366"
"634","10.1007/978-3-642-35289-8_32","10.1109/iconsip.2016.7857491"
"635","10.1007/978-3-642-35289-8_32","10.1109/cisp-bmei.2016.7852905"
"636","10.1007/978-3-642-35289-8_32","10.1109/uic-atc-scalcom-cbdcom-iop.2015.224"
"637","10.1007/978-3-642-35289-8_32","10.1109/icassp.2016.7472162"
"638","10.1007/978-3-642-35289-8_32","10.1109/spmb.2015.7405422"
"639","10.1007/978-3-642-35289-8_32","10.1145/2750858.2804262"
"640","10.1007/978-3-642-35289-8_32","10.1109/dcc.2015.54"
"641","10.1007/978-3-642-35289-8_32","10.1109/spin.2015.7095329"
"642","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2013.6706918"
"643","10.1007/978-3-642-35289-8_32","10.1007/s10845-022-02020-0"
"644","10.1007/978-3-642-35289-8_32","10.1007/s11440-022-01651-0"
"645","10.1007/978-3-642-35289-8_32","10.1145/3534678.3539450"
"646","10.1007/978-3-642-35289-8_32","10.1007/s11042-022-13791-2"
"647","10.1007/978-3-642-35289-8_32","10.1021/acs.jctc.3c00383"
"648","10.1007/978-3-642-35289-8_32","10.1021/acs.jctc.2c01216"
"649","10.1007/978-3-642-35289-8_32","10.1002/ett.4427"
"650","10.1007/978-3-642-35289-8_32","10.1002/ett.4150"
"651","10.1007/978-3-642-35289-8_32","10.1155/2022/9291971"
"652","10.1007/978-3-642-35289-8_32","10.1109/tpami.2017.2691768"
"653","10.1007/978-3-642-35289-8_32","10.1007/978-981-19-8991-9_1"
"654","10.1007/978-3-642-35289-8_32","10.31590/ejosat.1296379"
"655","10.1007/978-3-642-35289-8_32","10.1007/s12559-022-10085-5"
"656","10.1007/978-3-642-35289-8_32","10.1016/j.cirp.2017.04.013"
"657","10.1007/978-3-642-35289-8_32","10.1029/2017wr022238"
"658","10.1007/978-3-642-35289-8_32","10.1109/access.2022.3155873"
"659","10.1007/978-3-642-35289-8_32","10.1109/access.2018.2874022"
"660","10.1007/978-3-642-35289-8_32","10.1002/mp.14798"
"661","10.1007/978-3-642-35289-8_32","10.1016/j.patcog.2016.05.028"
"662","10.1007/978-3-642-35289-8_32","10.1016/j.patcog.2016.03.028"
"663","10.1007/978-3-642-35289-8_32","10.1142/s0219749921410033"
"664","10.1007/978-3-642-35289-8_32","10.1142/s0219749918400099"
"665","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-64573-1_278"
"666","10.1007/978-3-642-35289-8_32","10.1109/mwscas.2018.8623946"
"667","10.1007/978-3-642-35289-8_32","10.1002/9781119515326.ch6"
"668","10.1007/978-3-642-35289-8_32","10.1109/cac.2017.8242846"
"669","10.1007/978-3-642-35289-8_32","10.1016/j.jvcir.2021.103062"
"670","10.1007/978-3-642-35289-8_32","10.1109/lgrs.2015.2498644"
"671","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-54526-4_9"
"672","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-46182-3_14"
"673","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-46182-3_12"
"674","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2016.7727518"
"675","10.1007/978-3-642-35289-8_32","10.1109/icassp.2015.7178819"
"676","10.1007/978-3-642-35289-8_32","10.1109/eeeic.2015.7165339"
"677","10.1007/978-3-642-35289-8_32","10.1038/s41598-021-99353-2"
"678","10.1007/978-3-642-35289-8_32","10.1007/978-981-19-3739-2_3"
"679","10.1007/978-3-642-35289-8_32","10.1109/tnsre.2023.3253821"
"680","10.1007/978-3-642-35289-8_32","10.1177/1550147720963835"
"681","10.1007/978-3-642-35289-8_32","10.1109/access.2018.2859809"
"682","10.1007/978-3-642-35289-8_32","10.1051/matecconf/201817303090"
"683","10.1007/978-3-642-35289-8_32","10.1109/tim.2021.3135344"
"684","10.1007/978-3-642-35289-8_32","10.3389/fnins.2014.00341"
"685","10.1007/978-3-642-35289-8_32","10.1109/cvprw50498.2020.00136"
"686","10.1007/978-3-642-35289-8_32","10.1109/icassp40776.2020.9053769"
"687","10.1007/978-3-642-35289-8_32","10.1109/ijcnn48605.2020.9206758"
"688","10.1007/978-3-642-35289-8_32","10.1109/wcnc45663.2020.9120761"
"689","10.1007/978-3-642-35289-8_32","10.1109/tnano.2018.2821131"
"690","10.1007/978-3-642-35289-8_32","10.1007/s12927-017-0010-6"
"691","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2019.8852267"
"692","10.1007/978-3-642-35289-8_32","10.1101/457150"
"693","10.1007/978-3-642-35289-8_32","10.1109/phm-nanjing52125.2021.9613068"
"694","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2016.7727613"
"695","10.1007/978-3-642-35289-8_32","10.1109/bibm.2015.7359866"
"696","10.1007/978-3-642-35289-8_32","10.1109/fg.2015.7163093"
"697","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-08422-0_28"
"698","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-08422-0_27"
"699","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-08422-0_34"
"700","10.1007/978-3-642-35289-8_32","10.1109/tifs.2015.2390414"
"701","10.1007/978-3-642-35289-8_32","10.3390/ijerph16214102"
"702","10.1007/978-3-642-35289-8_32","10.1109/access.2021.3129780"
"703","10.1007/978-3-642-35289-8_32","10.1109/tim.2021.3091511"
"704","10.1007/978-3-642-35289-8_32","10.1063/1.5103210"
"705","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-86365-4_47"
"706","10.1007/978-3-642-35289-8_32","10.3390/e23081090"
"707","10.1007/978-3-642-35289-8_32","10.3390/e23081050"
"708","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-80129-8_10"
"709","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.010"
"710","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.003"
"711","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.011"
"712","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.004"
"713","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.005"
"714","10.1007/978-3-642-35289-8_32","10.4018/ijiit.2019100105"
"715","10.1007/978-3-642-35289-8_32","10.3390/rs12182985"
"716","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-45183-7_11"
"717","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-36802-9_37"
"718","10.1007/978-3-642-35289-8_32","10.1109/iwcia47330.2019.8955072"
"719","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2019.8852330"
"720","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2019.8852432"
"721","10.1007/978-3-642-35289-8_32","10.1101/709956"
"722","10.1007/978-3-642-35289-8_32","10.1007/978-981-10-2053-7_51"
"723","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-44781-0_17"
"724","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2017.7966409"
"725","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2017.7966140"
"726","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2016.7727292"
"727","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2016.7727307"
"728","10.1007/978-3-642-35289-8_32","10.1109/iwcia.2016.7805759"
"729","10.1007/978-3-642-35289-8_32","10.1109/ism.2015.68"
"730","10.1007/978-3-642-35289-8_32","10.1109/icicip.2015.7388216"
"731","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2015.7280364"
"732","10.1007/978-3-642-35289-8_32","10.1109/icassp.2015.7178834"
"733","10.1007/978-3-642-35289-8_32","10.1109/lsp.2019.2919102"
"734","10.1007/978-3-642-35289-8_32","10.1109/smc42975.2020.9283178"
"735","10.1007/978-3-642-35289-8_32","10.1109/smc42975.2020.9283034"
"736","10.1007/978-3-642-35289-8_32","10.1142/s0219876222500657"
"737","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2022.3183825"
"738","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2022.3190439"
