"cited","citing"
"10.1038/s41589-018-0039-y","10.1021/jacs.9b03623"
"10.1038/s41589-018-0039-y","10.1039/d2sc00924b"
"10.1038/s41589-018-0039-y","10.34133/2022/9783197"
"10.1038/s41589-018-0039-y","10.1021/acsmedchemlett.8b00422"
"10.1038/s41589-018-0039-y","10.1039/d1sc02952e"
"10.1038/s41589-018-0039-y","10.1039/d1sc00692d"
"10.1038/s41589-018-0039-y","10.1002/ange.202006919"
"10.1038/s41589-018-0039-y","10.1021/jacs.8b08338"
"10.1038/s41589-018-0039-y","10.1186/s12864-022-08735-x"
"10.1038/s41589-018-0039-y","10.3389/fchem.2020.00180"
"10.1038/s41589-018-0039-y","10.3389/fchem.2020.00087"
"10.1038/s41589-018-0039-y","10.1021/acs.jnatprod.1c00672"
"10.1038/s41589-018-0039-y","10.1074/jbc.ra120.014168"
"10.1038/s41589-018-0039-y","10.1021/acs.jnatprod.0c01065"
"10.1038/s41589-018-0039-y","10.1021/acs.jnatprod.9b01218"
"10.1038/s41589-018-0039-y","10.1021/acs.jnatprod.8b00716"
"10.1038/s41589-018-0039-y","10.1021/acs.jnatprod.8b00572"
"10.1038/s41589-018-0039-y","10.1016/j.tetlet.2023.154459"
"10.1038/s41589-018-0039-y","10.1016/j.peptides.2023.171049"
"10.1038/s41589-018-0039-y","10.1007/s10295-020-02289-1"
"10.1038/s41589-018-0039-y","10.3390/ijms222111691"
"10.1038/s41589-018-0039-y","10.1002/ange.201913809"
"10.1038/s41589-018-0039-y","10.1016/j.jphotobiol.2022.112479"
"10.1038/s41589-018-0039-y","10.1021/acsomega.0c05419"
"10.1038/s41589-018-0039-y","10.1016/j.biotechadv.2022.107962"
"10.1038/s41589-018-0039-y","10.1016/j.biotechadv.2020.107651"
"10.1038/s41589-018-0039-y","10.1038/s41467-020-15418-2"
"10.1038/s41589-018-0039-y","10.1021/acs.chemrev.9b00402"
"10.1038/s41589-018-0039-y","10.1002/chem.202101438"
"10.1038/s41589-018-0039-y","10.1039/d0np00027b"
"10.1038/s41589-018-0039-y","10.1002/anie.202212829"
"10.1038/s41589-018-0039-y","10.1038/s41551-022-00974-3"
"10.1038/s41589-018-0039-y","10.1038/s41551-022-00955-6"
"10.1038/s41589-018-0039-y","10.1039/c8sc01423j"
"10.1038/s41589-018-0039-y","10.1039/d2ob00782g"
"10.1038/s41589-018-0039-y","10.1021/acs.jmedchem.3c01682"
"10.1038/s41589-018-0039-y","10.1039/d1ob00608h"
"10.1038/s41589-018-0039-y","10.1039/d3sc05738k"
"10.1038/s41589-018-0039-y","10.1039/d0ob00831a"
"10.1038/s41589-018-0039-y","10.3389/fmolb.2023.1072751"
"10.1038/s41589-018-0039-y","10.1002/pep2.24209"
"10.1038/s41589-018-0039-y","10.1002/cbic.201900031"
"10.1038/s41589-018-0039-y","10.1002/cbic.201900033"
"10.1038/s41589-018-0039-y","10.1002/cbic.201800346"
"10.1038/s41589-018-0039-y","10.1039/d0gc01366h"
"10.1038/s41589-018-0039-y","10.1039/d3np00046j"
"10.1038/s41589-018-0039-y","10.1039/d3cb00015j"
"10.1038/s41589-018-0039-y","10.1186/s12859-023-05327-8"
"10.1038/s41589-018-0039-y","10.3390/ijms19092683"
"10.1038/s41589-018-0039-y","10.1016/j.fitote.2022.105338"
"10.1038/s41589-018-0039-y","10.1016/j.toxicon.2023.107173"
"10.1038/s41589-018-0039-y","10.1007/s10989-023-10504-7"
"10.1038/s41589-018-0039-y","10.1021/acs.orglett.9b00378"
"10.1038/s41589-018-0039-y","10.15671/hjbc.658764"
"10.1038/s41589-018-0039-y","10.1016/j.drudis.2019.05.026"
"10.1038/s41589-018-0039-y","10.1002/cbic.202300018"
"10.1038/s41589-018-0039-y","10.1021/jacs.2c12462"
"10.1038/s41589-018-0039-y","10.1016/j.drudis.2023.103554"
"10.1038/s41589-018-0039-y","10.1002/anie.202102082"
"10.1038/s41589-018-0039-y","10.1016/j.tips.2019.04.012"
"10.1038/s41589-018-0039-y","10.1016/j.tips.2019.03.004"
"10.1038/s41589-018-0039-y","10.1039/d1cc03793e"
"10.1038/s41589-018-0039-y","10.1039/d2sc05343h"
"10.1038/s41589-018-0039-y","10.1002/prot.25828"
"10.1038/s41589-018-0039-y","10.1038/s41551-020-0556-3"
"10.1038/s41589-018-0039-y","10.1039/d1cc00449b"
"10.1038/s41589-018-0039-y","10.1021/acs.jmedchem.2c00793"
"10.1038/s41589-018-0039-y","10.1002/ange.202212829"
"10.1038/s41589-018-0039-y","10.1021/acsomega.3c01764"
"10.1038/s41589-018-0039-y","10.1093/bioinformatics/btaa193"
"10.1038/s41589-018-0039-y","10.1016/j.jbc.2021.100425"
"10.1038/s41589-018-0039-y","10.1016/j.csbj.2019.07.010"
"10.1038/s41589-018-0039-y","10.1042/bcj20180792"
"10.1038/s41589-018-0039-y","10.1016/j.phytochem.2021.113053"
"10.1038/s41589-018-0039-y","10.1002/anie.202006919"
"10.1038/s41589-018-0039-y","10.1039/d0cc04969g"
"10.1038/s41589-018-0039-y","10.1002/pep2.24328"
"10.1021/acs.jctc.7b00125","10.1002/humu.23742"
"10.1021/acs.jctc.7b00125","10.1021/acs.analchem.2c01869"
"10.1021/acs.jctc.7b00125","10.3390/ijms20092301"
"10.1021/acs.jctc.7b00125","10.1007/s10989-020-10032-8"
"10.1021/acs.jctc.7b00125","10.1371/journal.pone.0269072"
"10.1021/acs.jctc.7b00125","10.3390/pharmaceutics13091350"
"10.1021/acs.jctc.7b00125","10.3390/pharmaceutics13081298"
"10.1021/acs.jctc.7b00125","10.1021/acs.langmuir.8b00212"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2021.11.007"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2021.10.006"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2021.07.010"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2021.01.005"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2020.08.005"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2020.04.005"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2020.04.020"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2020.04.009"
"10.1021/acs.jctc.7b00125","10.1021/acs.jcim.7b00398"
"10.1021/acs.jctc.7b00125","10.1021/acs.jcim.6b00789"
"10.1021/acs.jctc.7b00125","10.1016/j.jmb.2022.167663"
"10.1021/acs.jctc.7b00125","10.1016/j.jmb.2022.167637"
"10.1021/acs.jctc.7b00125","10.1016/j.jmb.2021.167258"
"10.1021/acs.jctc.7b00125","10.1016/j.jmb.2021.167160"
"10.1021/acs.jctc.7b00125","10.1021/acs.jchemed.2c00500"
"10.1021/acs.jctc.7b00125","10.1016/j.csbj.2022.11.014"
"10.1021/acs.jctc.7b00125","10.1016/j.chom.2023.06.002"
"10.1021/acs.jctc.7b00125","10.1038/s41596-019-0165-3"
"10.1021/acs.jctc.7b00125","10.1021/acs.jpcb.0c02924"
"10.1021/acs.jctc.7b00125","10.1016/j.copbio.2019.01.017"
"10.1021/acs.jctc.7b00125","10.1038/s41467-022-30157-2"
"10.1021/acs.jctc.7b00125","10.1038/s41467-022-30576-1"
"10.1021/acs.jctc.7b00125","10.1038/s41467-018-05205-5"
"10.1021/acs.jctc.7b00125","10.1371/journal.pone.0232266"
"10.1021/acs.jctc.7b00125","10.1371/journal.pone.0233509"
"10.1021/acs.jctc.7b00125","10.1038/s42003-020-1047-5"
"10.1021/acs.jctc.7b00125","10.1111/cbdd.13847"
"10.1021/acs.jctc.7b00125","10.1371/journal.pbio.3001569"
"10.1021/acs.jctc.7b00125","10.1371/journal.pbio.3000472"
"10.1021/acs.jctc.7b00125","10.1007/s00253-021-11551-0"
"10.1021/acs.jctc.7b00125","10.1007/s00253-021-11462-0"
"10.1021/acs.jctc.7b00125","10.1016/j.foodchem.2022.132993"
"10.1021/acs.jctc.7b00125","10.1039/d0cc01959c"
"10.1021/acs.jctc.7b00125","10.1126/science.add1964"
"10.1021/acs.jctc.7b00125","10.3390/catal12080898"
"10.1021/acs.jctc.7b00125","10.3390/ijms24097788"
"10.1021/acs.jctc.7b00125","10.1021/acsomega.3c00373"
"10.1021/acs.jctc.7b00125","10.1039/d2cp00171c"
"10.1021/acs.jctc.7b00125","10.1016/j.jcis.2022.04.147"
"10.1021/acs.jctc.7b00125","10.1021/acschembio.2c00373"
"10.1021/acs.jctc.7b00125","10.3233/adr-200247"
"10.1021/acs.jctc.7b00125","10.1080/13816810.2022.2050766"
"10.1021/acs.jctc.7b00125","10.1002/advs.202102592"
"10.1021/acs.jctc.7b00125","10.1038/s42256-021-00428-6"
"10.1021/acs.jctc.7b00125","10.1038/s42256-021-00366-3"
"10.1021/acs.jctc.7b00125","10.1080/1061186x.2020.1757100"
"10.1021/acs.jctc.7b00125","10.1002/adtp.202100104"
"10.1021/acs.jctc.7b00125","10.1016/j.celrep.2021.109892"
"10.1021/acs.jctc.7b00125","10.1007/s11047-022-09916-z"
"10.1021/acs.jctc.7b00125","10.1021/acs.biomac.2c01031"
"10.1021/acs.jctc.7b00125","10.1038/s41598-022-23482-5"
"10.1021/acs.jctc.7b00125","10.3390/biom12101425"
"10.1021/acs.jctc.7b00125","10.3390/biom12101369"
"10.1021/acs.jctc.7b00125","10.1007/s10822-019-00196-x"
"10.1021/acs.jctc.7b00125","10.1007/s10822-018-0142-x"
"10.1021/acs.jctc.7b00125","10.1038/s41556-022-01049-w"
"10.1021/acs.jctc.7b00125","10.1021/acs.nanolett.3c00966"
"10.1021/acs.jctc.7b00125","10.1021/acschemneuro.3c00007"
"10.1021/acs.jctc.7b00125","10.1080/07391102.2023.2252901"
"10.1021/acs.jctc.7b00125","10.1021/acs.biochem.7b01009"
"10.1021/acs.jctc.7b00125","10.1021/acs.biochem.7b00268"
"10.1021/acs.jctc.7b00125","10.1021/acschembio.8b00696"
"10.1021/acs.jctc.7b00125","10.1039/d1md00124h"
"10.1021/acs.jctc.7b00125","10.1091/mbc.e21-06-0285"
"10.1021/acs.jctc.7b00125","10.1016/j.crstbi.2021.07.002"
"10.1021/acs.jctc.7b00125","10.1016/j.crstbi.2020.07.001"
"10.1021/acs.jctc.7b00125","10.1038/s41467-022-28313-9"
"10.1021/acs.jctc.7b00125","10.1002/cmdc.202100458"
"10.1021/acs.jctc.7b00125","10.1371/journal.pone.0256691"
"10.1021/acs.jctc.7b00125","10.1021/jacs.1c13454"
"10.1021/acs.jctc.7b00125","10.1051/epjconf/201817306010"
"10.1021/acs.jctc.7b00125","10.1039/c8me00080h"
"10.1021/acs.jctc.7b00125","10.1039/c7me00083a"
"10.1021/acs.jctc.7b00125","10.1093/protein/gzab007"
"10.1021/acs.jctc.7b00125","10.1093/protein/gzaa028"
"10.1021/acs.jctc.7b00125","10.1093/protein/gzz007"
"10.1021/acs.jctc.7b00125","10.1093/protein/gzx052"
"10.1021/acs.jctc.7b00125","10.3390/biom9100607"
"10.1021/acs.jctc.7b00125","10.1038/s41598-020-67972-w"
"10.1021/acs.jctc.7b00125","10.1007/s00253-018-9134-y"
"10.1021/acs.jctc.7b00125","10.1002/pro.4428"
"10.1021/acs.jctc.7b00125","10.1002/pro.4412"
"10.1021/acs.jctc.7b00125","10.1002/pro.4400"
"10.1021/acs.jctc.7b00125","10.1093/bioinformatics/btad036"
"10.1021/acs.jctc.7b00125","10.1016/j.crmeth.2023.100560"
"10.1021/acs.jctc.7b00125","10.1038/s41586-023-05909-9"
"10.1021/acs.jctc.7b00125","10.1002/pro.4379"
"10.1021/acs.jctc.7b00125","10.1002/pro.4322"
"10.1021/acs.jctc.7b00125","10.1002/pro.4249"
"10.1021/acs.jctc.7b00125","10.1002/pro.4208"
"10.1021/acs.jctc.7b00125","10.1002/pro.4098"
"10.1021/acs.jctc.7b00125","10.1002/pro.3947"
"10.1021/acs.jctc.7b00125","10.1002/pro.3930"
"10.1021/acs.jctc.7b00125","10.1002/gcc.22487"
"10.1021/acs.jctc.7b00125","10.1038/s41467-021-27222-7"
"10.1021/acs.jctc.7b00125","10.1016/j.ymben.2021.12.012"
"10.1021/acs.jctc.7b00125","10.3390/molecules27010210"
"10.1021/acs.jctc.7b00125","10.3390/ijms21207702"
"10.1021/acs.jctc.7b00125","10.1021/jacs.1c10750"
"10.1021/acs.jctc.7b00125","10.1142/s0217984921501554"
"10.1021/acs.jctc.7b00125","10.1038/s42004-019-0185-5"
"10.1021/acs.jctc.7b00125","10.1038/s41598-023-42032-1"
"10.1021/acs.jctc.7b00125","10.1038/s41594-022-00879-4"
"10.1021/acs.jctc.7b00125","10.1021/acs.analchem.8b01624"
"10.1021/acs.jctc.7b00125","10.3390/molecules26216586"
"10.1021/acs.jctc.7b00125","10.1371/journal.ppat.1008943"
"10.1021/acs.jctc.7b00125","10.18097/pbmc20216703251"
"10.1021/acs.jctc.7b00125","10.3390/antibiotics9020079"
"10.1021/acs.jctc.7b00125","10.1016/j.celrep.2018.11.067"
"10.1021/acs.jctc.7b00125","10.1073/pnas.2115480119"
"10.1021/acs.jctc.7b00125","10.1038/s41586-019-1274-4"
"10.1021/acs.jctc.7b00125","10.1002/wcms.1646"
"10.1021/acs.jctc.7b00125","10.1016/j.checat.2022.09.036"
"10.1021/acs.jctc.7b00125","10.1016/j.celrep.2023.112831"
"10.1021/acs.jctc.7b00125","10.1016/j.compbiomed.2023.106618"
"10.1021/acs.jctc.7b00125","10.1039/d0cp05021k"
"10.1021/acs.jctc.7b00125","10.1039/d0cp01950j"
"10.1021/acs.jctc.7b00125","10.1021/acs.jpcb.2c01669"
"10.1021/acs.jctc.7b00125","10.1016/j.ajhg.2021.04.025"
"10.1021/acs.jctc.7b00125","10.1038/s41467-021-24401-4"
"10.1021/acs.jctc.7b00125","10.1002/1873-3468.14182"
"10.1021/acs.jctc.7b00125","10.1038/s41570-022-00393-7"
"10.1021/acs.jctc.7b00125","10.1038/s41570-021-00339-5"
"10.1021/acs.jctc.7b00125","10.1107/s2059798319013962"
"10.1021/acs.jctc.7b00125","10.1107/s2059798319013226"
"10.1021/acs.jctc.7b00125","10.1038/s41598-020-64270-3"
"10.1021/acs.jctc.7b00125","10.1002/aic.16864"
"10.1021/acs.jctc.7b00125","10.1002/aic.16847"
"10.1021/acs.jctc.7b00125","10.1073/pnas.2104878118"
"10.1021/acs.jctc.7b00125","10.1126/sciadv.adc9440"
"10.1021/acs.jctc.7b00125","10.1016/j.ijbiomac.2022.11.227"
"10.1021/acs.jctc.7b00125","10.3389/fmolb.2022.991380"
"10.1021/acs.jctc.7b00125","10.1093/bib/bbad219"
"10.1021/acs.jctc.7b00125","10.1093/bib/bbad133"
"10.1021/acs.jctc.7b00125","10.1093/bib/bbad217"
"10.1021/acs.jctc.7b00125","10.1038/s42004-023-00920-7"
"10.1021/acs.jctc.7b00125","10.1126/science.abn2100"
"10.1021/acs.jctc.7b00125","10.1126/science.abj7662"
"10.1021/acs.jctc.7b00125","10.1016/j.gendis.2020.05.006"
"10.1021/acs.jctc.7b00125","10.1088/1361-6633/ac78ef"
"10.1021/acs.jctc.7b00125","10.1016/j.sbi.2022.102336"
"10.1021/acs.jctc.7b00125","10.1016/j.sbi.2021.07.010"
"10.1021/acs.jctc.7b00125","10.1016/j.sbi.2021.01.007"
"10.1021/acs.jctc.7b00125","10.1016/j.sbi.2020.12.007"
"10.1021/acs.jctc.7b00125","10.1016/j.sbi.2020.10.015"
"10.1021/acs.jctc.7b00125","10.2174/1568026619666181224101744"
"10.1021/acs.jctc.7b00125","10.1038/s41467-021-24070-3"
"10.1021/acs.jctc.7b00125","10.1002/1873-3468.13444"
"10.1021/acs.jctc.7b00125","10.3389/fphar.2019.00972"
"10.1021/acs.jctc.7b00125","10.1093/protein/gzac001"
"10.1021/acs.jctc.7b00125","10.1093/protein/gzab029"
"10.1021/acs.jctc.7b00125","10.1007/s10570-020-03194-7"
"10.1021/acs.jctc.7b00125","10.1016/j.bioorg.2021.104875"
"10.1021/acs.jctc.7b00125","10.1038/s41598-022-14526-x"
"10.1021/acs.jctc.7b00125","10.1073/pnas.2106480118"
"10.1021/acs.jctc.7b00125","10.15252/embj.2022111344"
"10.1021/acs.jctc.7b00125","10.1016/j.colsurfa.2022.130030"
"10.1021/acs.jctc.7b00125","10.1016/j.bpj.2022.11.011"
"10.1021/acs.jctc.7b00125","10.1002/pro.4653"
"10.1021/acs.jctc.7b00125","10.1002/pro.4688"
"10.1021/acs.jctc.7b00125","10.1002/pro.4626"
"10.1021/acs.jctc.7b00125","10.1002/pro.4628"
"10.1021/acs.jctc.7b00125","10.1002/jcc.27200"
"10.1021/acs.jctc.7b00125","10.1080/07391102.2021.2017349"
"10.1021/acs.jctc.7b00125","10.1080/07391102.2021.1953601"
"10.1021/acs.jctc.7b00125","10.1016/j.sbi.2019.12.003"
"10.1021/acs.jctc.7b00125","10.1016/j.sbi.2019.03.024"
"10.1021/acs.jctc.7b00125","10.1016/j.sbi.2018.03.005"
"10.1021/acs.jctc.7b00125","10.1038/s41467-021-23100-4"
"10.1021/acs.jctc.7b00125","10.1016/j.jff.2022.105033"
"10.1021/acs.jctc.7b00125","10.3390/ijms23073721"
"10.1021/acs.jctc.7b00125","10.1128/msphere.00310-22"
"10.1021/acs.jctc.7b00125","10.1103/physrevlett.129.238101"
"10.1021/acs.jctc.7b00125","10.1016/j.heliyon.2022.e12280"
"10.1021/acs.jctc.7b00125","10.1016/j.csbj.2022.12.039"
"10.1021/acs.jctc.7b00125","10.1038/s42003-023-04927-7"
"10.1021/acs.jctc.7b00125","10.1038/s42003-023-05270-7"
"10.1021/acs.jctc.7b00125","10.1126/science.aax8780"
"10.1021/acs.jctc.7b00125","10.1016/j.patter.2020.100142"
"10.1021/acs.jctc.7b00125","10.1039/d1ra01455b"
"10.1021/acs.jctc.7b00125","10.1038/s41467-021-21511-x"
"10.1021/acs.jctc.7b00125","10.1016/j.jff.2019.103683"
"10.1021/acs.jctc.7b00125","10.1080/17460441.2021.1979514"
"10.1021/acs.jctc.7b00125","10.1080/17460441.2021.1918097"
"10.1021/acs.jctc.7b00125","10.1080/17460441.2020.1751117"
"10.1021/acs.jctc.7b00125","10.1021/acs.jpca.0c07605"
"10.1021/acs.jctc.7b00125","10.1242/bio.036103"
"10.1021/acs.jctc.7b00125","10.1137/19m1287365"
"10.1021/acs.jctc.7b00125","10.1038/s41598-020-62460-7"
"10.1021/acs.jctc.7b00125","10.1073/pnas.2012800118"
"10.1021/acs.jctc.7b00125","10.1073/pnas.2017228118"
"10.1021/acs.jctc.7b00125","10.1016/j.bej.2022.108596"
"10.1021/acs.jctc.7b00125","10.3390/microorganisms10091730"
"10.1021/acs.jctc.7b00125","10.1080/07391102.2020.1711806"
"10.1021/acs.jctc.7b00125","10.1021/acscentsci.9b00590"
"10.1021/acs.jctc.7b00125","10.1021/acscentsci.8b00912"
"10.1021/acs.jctc.7b00125","10.1021/acscentsci.8b00717"
"10.1021/acs.jctc.7b00125","10.1186/s13578-022-00755-0"
"10.1021/acs.jctc.7b00125","10.1016/j.jsb.2018.07.006"
"10.1021/acs.jctc.7b00125","10.1016/j.jsb.2018.02.004"
"10.1021/acs.jctc.7b00125","10.1016/j.isci.2020.101992"
"10.1021/acs.jctc.7b00125","10.1093/nar/gkab358"
"10.1021/acs.jctc.7b00125","10.1038/s41587-021-01146-5"
"10.1021/acs.jctc.7b00125","10.1038/s41587-020-0577-1"
"10.1021/acs.jctc.7b00125","10.1063/5.0082444"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2019.03.014"
"10.1021/acs.jctc.7b00125","10.1016/j.str.2019.01.008"
"10.1021/acs.jctc.7b00125","10.1016/j.abb.2020.108730"
"10.1021/acs.jctc.7b00125","10.1016/j.jmb.2019.05.005"
"10.1021/acs.jctc.7b00125","10.2174/1574893615999200504103643"
"10.1021/acs.jctc.7b00125","10.1093/genetics/iyab105"
"10.1021/acs.jctc.7b00125","10.3389/fimmu.2018.00413"
"10.1021/acs.jctc.7b00125","10.3389/fimmu.2018.00099"
"10.1021/acs.jctc.7b00125","10.1002/cbic.202200049"
"10.1021/acs.jctc.7b00125","10.1073/pnas.1819047116"
"10.1021/acs.jctc.7b00125","10.1021/acs.chemrev.2c00220"
"10.1021/acs.jctc.7b00125","10.1002/pro.4484"
"10.1021/acs.jctc.7b00125","10.1002/pro.4429"
"10.1021/acs.jctc.7b00125","10.1039/d2me00153e"
"10.1021/acs.jctc.7b00125","10.1016/j.omto.2022.09.010"
"10.1021/acs.jctc.7b00125","10.3390/ijms24076262"
"10.1021/acs.jctc.7b00125","10.1021/acscatal.3c02575"
"10.1021/acs.jctc.7b00125","10.1007/s00894-023-05626-0"
"10.1021/acs.jctc.7b00125","10.1021/acs.jpcb.9b04333"
"10.1021/acs.jctc.7b00125","10.1021/acs.jpcb.9b01545"
"10.1021/acs.jctc.7b00125","10.1126/sciadv.aar5316"
"10.1021/acs.jctc.7b00125","10.1016/j.molimm.2018.08.003"
"10.1021/acs.jctc.7b00125","10.1016/j.molimm.2017.12.019"
"10.1021/acs.jctc.7b00125","10.1021/acschemneuro.2c00291"
"10.1021/acs.jctc.7b00125","10.1021/acschemneuro.0c00250"
"10.1021/acs.jctc.7b00125","10.1021/acschemneuro.9b00621"
"10.1021/acs.jctc.7b00125","10.1039/c9cy01364d"
"10.1021/acs.jctc.7b00125","10.1093/molbev/msz122"
"10.1021/acs.jctc.7b00125","10.1038/s41467-020-18911-w"
"10.1021/acs.jctc.7b00125","10.1038/s41467-020-20549-7"
"10.1021/acs.jctc.7b00125","10.3390/ijms23042225"
"10.1021/acs.jctc.7b00125","10.1186/s12859-020-03931-6"
"10.1021/acs.jctc.7b00125","10.1186/s12859-020-3523-9"
"10.1021/acs.jctc.7b00125","10.1093/hmg/ddz081"
"10.1021/acs.jctc.7b00125","10.3389/fchem.2021.733550"
"10.1021/acs.jctc.7b00125","10.1126/science.ade9434"
"10.1021/acs.jctc.7b00125","10.1126/science.adg7731"
"10.1021/acs.jctc.7b00125","10.1177/09622802231163335"
"10.1021/acs.jctc.7b00125","10.1002/pmic.202300176"
"10.1021/acs.jctc.7b00125","10.1002/pmic.202200323"
"10.1021/acs.jctc.7b00125","10.1142/s2737416523500291"
"10.1021/acs.jctc.7b00125","10.1039/d2sc01965e"
"10.1021/acs.jctc.7b00125","10.1039/c8cp03826k"
"10.1021/acs.jctc.7b00125","10.1038/s41467-020-19560-9"
"10.1021/acs.jctc.7b00125","10.3390/ijms21010215"
"10.1021/acs.jctc.7b00125","10.1186/s12859-020-3383-3"
"10.1021/acs.jctc.7b00125","10.1021/jacs.8b11480"
"10.1021/acs.jctc.7b00125","10.1016/j.ymeth.2019.01.001"
"10.1021/acs.jctc.7b00125","10.3389/fnmol.2020.00048"
"10.1021/acs.jctc.7b00125","10.1002/adsc.202200466"
"10.1021/acs.jctc.7b00125","10.1016/j.biochi.2022.11.009"
"10.1021/acs.jctc.7b00125","10.1002/cm.21773"
"10.1021/acs.jctc.7b00125","10.1038/s41467-023-37870-6"
"10.1021/acs.jctc.7b00125","10.1038/s41467-023-36572-3"
"10.1021/acs.jctc.7b00125","10.1038/s41467-023-40045-y"
"10.1021/acs.jctc.7b00125","10.1039/d1sc02322e"
"10.1021/acs.jctc.7b00125","10.1039/d1sc01031j"
"10.1021/acs.jctc.7b00125","10.1016/j.xpro.2021.100505"
"10.1021/acs.jctc.7b00125","10.1186/s12859-019-2796-3"
"10.1021/acs.jctc.7b00125","10.1186/s12859-017-1983-3"
"10.1021/acs.jctc.7b00125","10.3390/md20050307"
"10.1021/acs.jctc.7b00125","10.1109/tevc.2021.3095481"
"10.1021/acs.jctc.7b00125","10.1158/1078-0432.ccr-18-3829"
"10.1021/acs.jctc.7b00125","10.1128/spectrum.02366-21"
"10.1021/acs.jctc.7b00125","10.1007/s00232-019-00095-0"
"10.1021/acs.jctc.7b00125","10.3389/fimmu.2019.02047"
"10.1021/acs.jctc.7b00125","10.1073/pnas.2010317117"
"10.1021/acs.jctc.7b00125","10.1073/pnas.2005412117"
"10.1021/acs.jctc.7b00125","10.1073/pnas.2000585117"
"10.1021/acs.jctc.7b00125","10.1109/tcbb.2021.3139048"
"10.1021/acs.jctc.7b00125","10.1038/s42003-022-03755-5"
"10.1021/acs.jctc.7b00125","10.1021/acs.jafc.2c06185"
"10.1021/acs.jctc.7b00125","10.1084/jem.20220679"
"10.1021/acs.jctc.7b00125","10.1016/j.bpc.2022.106916"
"10.1021/acs.jctc.7b00125","10.1021/acs.chemmater.2c02597"
"10.1021/acs.jctc.7b00125","10.1021/acs.jproteome.2c00323"
"10.1021/acs.jctc.7b00125","10.1038/s41467-023-41488-z"
"10.1021/acs.jctc.7b00125","10.1038/s41467-023-40786-w"
"10.1021/acs.jctc.7b00125","10.1039/d3md00222e"
"10.1021/acs.jctc.7b00125","10.1126/science.aap7577"
"10.1021/acs.jctc.7b00125","10.1074/jbc.ra120.013890"
"10.1021/acs.jctc.7b00125","10.7883/yoken.jjid.2019.496"
"10.1021/acs.jctc.7b00125","10.3390/molecules25204723"
"10.1021/acs.jctc.7b00125","10.1063/1.5023460"
"10.1021/acs.jctc.7b00125","10.3390/jpm10040207"
"10.1021/acs.jctc.7b00125","10.1002/ardp.201700181"
"10.1021/acs.jctc.7b00125","10.1002/bip.23524"
"10.1021/acs.jctc.7b00125","10.1038/s41587-022-01464-2"
"10.1021/acs.jctc.7b00125","10.1038/s41587-022-01432-w"
"10.1021/acs.jctc.7b00125","10.1515/hsz-2018-0348"
"10.1021/acs.jctc.7b00125","10.1515/hsz-2018-0355"
"10.1021/acs.jctc.7b00125","10.1021/acs.biochem.3c00008"
"10.1021/acs.jctc.7b00125","10.1016/j.bmc.2020.115597"
"10.1021/acs.jctc.7b00125","10.1016/j.compbiolchem.2021.107493"
"10.1021/acs.jctc.7b00125","10.1016/j.compbiolchem.2021.107495"
"10.1021/acs.jctc.7b00125","10.1186/s13072-020-00355-7"
"10.1021/acs.jctc.7b00125","10.1074/jbc.aw119.008144"
"10.1021/acs.jctc.7b00125","10.1021/acs.chemrev.2c00060"
"10.1021/acs.jctc.7b00125","10.1038/s41467-020-16783-8"
"10.1021/acs.jctc.7b00125","10.1038/s41467-020-16755-y"
"10.1021/acs.jctc.7b00125","10.1038/s41467-020-16231-7"
"10.1021/acs.jctc.7b00125","10.1016/j.cels.2021.05.017"
"10.1021/acs.jctc.7b00125","10.1016/j.cels.2020.10.007"
"10.1021/acs.jctc.7b00125","10.1016/j.cels.2020.08.016"
"10.1021/acs.jctc.7b00125","10.1371/journal.pgen.1009187"
"10.1021/acs.jctc.7b00125","10.1109/tcbb.2020.3049088"
"10.1021/acs.jctc.7b00125","10.1109/tcbb.2020.3008014"
"10.1021/acs.jctc.7b00125","10.1021/acs.jcim.1c00944"
"10.1021/acs.jctc.7b00125","10.1021/acs.jcim.1c00630"
"10.1021/acs.jctc.7b00125","10.1021/acs.jcim.1c00879"
